Timestamp;User Level;Group Event;Value1;Value2;Value3;Value4
1723288774;4;233;11805;73;3756;21537
1723287610;2;353;26354;23539;9089;24749
1723285271;0;437;21378;20766;3203;1811
1723282814;6;251;7917;14335;12556;12832
1723280613;0;587;31389;13000;13218;3045
1723280516;1;315;28989;21970;28585;6514
1723279016;5;318;9154;19350;26559;6549
1723278773;7;412;21953;7400;1150;10936
1723278332;3;607;31496;29901;18635;10225
1723277808;1;156;30520;6570;2631;8781
1723275280;4;511;20092;28699;9279;13756
1723272547;4;125;4692;25091;17507;25384
1723269349;6;151;4450;12796;25918;22295
1723266006;5;556;3111;27540;27619;28650
1723263592;0;406;5832;2708;11949;13094
1723261803;4;620;26753;5928;24893;17092
1723258379;1;523;691;14304;3573;23417
1723257934;3;594;6491;32445;3773;20516
1723257796;8;594;26939;5750;21880;6927
1723255793;8;112;9976;22946;32289;28459
1723253449;6;592;577;23239;25932;12694
1723253225;3;388;3279;19922;11183;28176
1723251685;8;696;30409;11324;15325;13478
1723250031;3;136;30654;30627;22399;22299
1723249949;1;689;31064;21290;521;20658
1723247790;8;326;19117;27851;2448;11618
1723245919;8;661;28250;12693;27733;12144
1723245194;6;478;8697;14507;7879;18259
1723242397;7;462;17918;19445;10491;22783
1723239824;6;433;10324;7545;3374;9147
1723236883;5;667;20945;10537;2894;2743
1723233310;0;402;7210;29060;10269;409
1723230581;2;696;29925;23255;810;16437
1723228801;7;293;19989;21585;3391;1282
1723225362;5;449;4956;10753;4939;11214
1723225007;6;266;25886;10291;29365;24841
1723223797;4;114;14311;10504;15456;24642
1723221265;1;386;28816;20832;27765;3088
1723219669;5;466;16203;15738;12515;25106
1723216304;7;452;21283;29341;4461;22748
1723215373;1;631;2147;12389;16500;22183
1723212601;2;581;27740;6886;30651;2372
1723209045;4;120;11711;1989;27390;30561
1723206440;1;517;13358;15731;18936;24796
1723204709;7;610;1790;17560;18424;8728
1723202410;6;179;29988;23399;25772;7723
1723201686;2;147;1026;16989;2438;17386
1723201630;2;198;3931;2299;10342;2640
1723200879;5;222;6209;13699;27991;26023
1723198755;8;192;24864;29563;22901;16795
1723196415;8;436;31528;10760;6925;26719
1723193818;6;518;3351;19452;22233;22669
1723190909;3;151;24142;21783;13306;5482
1723189187;7;347;4103;22791;16613;1416
1723188251;8;293;19556;20588;2288;32030
1723185016;2;480;8360;29231;16849;23599
1723181788;1;110;20382;26660;25653;24293
1723179545;6;498;10472;1980;6631;20803
1723179193;2;543;21266;9999;10838;11980
1723176070;5;182;3876;27364;31426;14812
1723173538;7;303;17204;2075;7416;28887
1723170775;2;487;3383;2555;25574;26602
1723168604;6;460;28453;10881;10416;22597
1723166279;8;292;19669;31760;2094;31778
1723163783;2;605;16530;3904;6905;8553
1723163547;7;655;22667;24854;28659;9759
1723160247;2;384;27335;23098;28061;16302
1723159018;1;174;22689;14131;18381;30536
1723155789;6;417;12789;23229;23874;6405
1723153043;4;162;31561;12970;6536;6611
1723150361;0;588;26790;23161;16033;8951
1723149740;7;427;4759;4561;15488;5836
1723147015;0;691;24255;27883;27839;15996
1723143552;5;381;514;29105;9445;29267
1723142644;2;103;16241;15188;12622;28768
1723141938;3;689;15523;20160;32182;28831
1723141247;2;603;27974;28397;21751;32161
1723140591;8;151;23509;26163;839;16857
1723139150;2;369;29195;413;11269;30217
1723136720;6;497;16343;15282;25430;28516
1723135814;4;101;22968;1596;2817;12267
1723132932;1;369;13751;13265;4801;7476
1723131888;0;607;9152;25298;7544;27839
1723130148;7;387;403;21595;10365;17149
1723130117;6;641;14352;9174;10430;2304
1723127640;0;103;5815;28478;31348;18912
1723126864;6;491;29004;20307;31828;22316
1723123871;3;242;9478;20983;5365;24518
1723122018;7;236;28144;438;12830;3274
1723121316;4;516;28474;495;10691;30213
1723117876;0;377;17867;8727;7645;6707
1723115159;3;427;24549;23189;14653;24127
1723112383;2;335;20261;3427;1735;25036
1723111354;5;271;23795;1391;20237;1053
1723110650;4;291;24000;9249;6070;30759
1723107944;5;307;27941;4485;7000;25616
1723106213;0;102;16185;11241;7056;19857
1723105148;1;591;23153;18223;29401;17153
1723104515;4;308;4957;942;10337;18549
1723101989;8;516;17538;7552;27996;32328
1723098395;3;390;12034;26119;16949;21376
1723097296;7;361;21024;5496;26890;12466
1723094422;1;676;22534;1671;20219;12523
1723091339;0;534;23607;6101;23189;12554
1723088786;0;273;18520;2720;28094;28946
1723087374;0;595;4608;14194;29193;16725
1723086223;2;468;9548;11239;1712;31635
1723085783;8;208;18308;18397;9799;10112
1723082456;4;689;31248;5816;15485;12590
1723079793;5;665;28794;29920;15690;2499
1723076698;8;160;14969;15240;10509;22756
1723074529;5;538;6646;32130;17446;828
1723072488;3;586;29418;1301;15551;18878
1723070383;7;226;26947;1379;13770;10850
1723068033;0;495;10688;15979;29390;5216
1723064762;5;630;15560;17194;26841;8784
1723062600;7;343;26000;5561;6813;23657
1723059862;7;300;964;21153;29610;2697
1723059324;8;511;23667;21498;7070;14016
1723056234;3;124;19059;19597;10329;14227
1723054681;8;350;18556;10277;29800;5212
1723053546;4;567;6320;11838;13526;27362
1723050505;0;158;2715;26836;1899;30653
1723048494;2;377;32375;9409;27283;2236
1723047418;3;341;4438;16061;9737;12383
1723044693;1;592;8486;8496;32144;2131
1723044233;3;487;20406;9715;7600;14114
1723042441;5;129;11262;15589;4532;1477
1723040185;1;451;420;22988;5344;8997
1723039191;2;309;5246;16810;21691;29255
1723036873;4;346;32110;16367;32553;20301
1723034460;7;554;13660;32209;13230;4460
1723031321;1;284;14897;405;4082;19005
1723030662;4;480;2570;12953;4501;6723
1723027150;8;618;31494;23424;16098;26531
1723024480;0;454;15105;31345;24013;8572
1723024097;7;318;4107;14274;21136;8963
1723022035;1;265;21596;23834;19935;17720
1723021931;1;701;23425;21744;31189;32587
1723018406;8;307;26548;9510;18274;11544
1723015605;0;444;27471;25155;21921;14325
1723014182;7;196;17155;15328;23909;16217
1723010675;7;346;4829;24407;9060;3433
1723009688;8;390;25235;30654;2687;31401
1723009342;4;325;21627;22218;24045;5115
1723007124;4;495;29081;2809;8459;16639
1723005553;1;127;10667;19622;10891;14540
1723004534;2;146;2775;5301;12615;790
1723002030;2;479;9223;26958;32581;10171
1722998750;5;340;14312;29072;984;11238
1722997052;5;563;17596;18953;14463;30589
1722995648;2;464;5187;19886;11052;24584
1722993789;6;373;9476;3621;19729;18364
1722992166;7;409;377;9777;8094;6232
1722989022;3;113;8256;16232;21994;19238
1722988747;2;497;30733;22508;4514;30321
1722985244;8;390;12980;15330;32662;6319
1722982238;8;419;13120;11463;28311;20514
1722981351;7;559;4198;9032;12920;4231
1722981067;2;351;6269;17894;30105;19947
1722978538;0;654;11332;21759;8717;26316
1722977461;0;109;30778;12711;15282;7215
1722974697;2;583;18238;7423;3337;24202
1722974205;6;371;32168;26462;23772;1307
1722971282;3;626;3618;653;13845;7597
1722969650;7;466;8403;3465;508;25051
1722968166;5;521;30381;29803;30587;1711
1722967174;6;583;18641;1207;8889;15251
1722965496;7;417;31681;17509;21552;28614
1722963511;4;375;15080;11103;16711;21737
1722962395;2;646;23725;25992;6618;31955
1722961014;5;563;22593;7746;23700;23971
1722958164;6;398;6896;9770;4315;18814
1722955836;6;193;26;21140;13361;10632
1722953006;8;663;18281;9151;23407;32566
1722950325;3;580;11496;16982;16920;25377
1722950211;6;366;23895;6211;9345;4715
1722947865;4;621;19351;41;1606;22360
1722946307;0;258;16827;4198;23419;27767
1722943188;4;406;11455;28828;23148;23848
1722941604;2;563;21388;29800;15203;6713
1722941226;5;617;11368;32585;21262;21668
1722938416;6;250;7280;11923;18870;10595
1722935669;3;254;853;22201;23640;17846
1722933182;1;274;10319;13190;6052;29372
1722930556;5;232;2250;4749;14528;11119
1722927919;4;687;28998;8393;23706;15199
1722927805;4;275;7536;12697;23788;10330
1722926315;8;305;27273;27462;15190;32059
1722926061;1;681;12145;30892;30467;9297
1722924185;1;605;11363;27652;14249;10886
1722923862;7;210;3291;10388;14558;25010
1722921071;1;599;18277;6144;10205;23085
1722919895;5;667;24117;13523;29929;31056
1722918095;6;269;30895;14863;30000;24728
1722915192;0;683;21650;26543;19695;7061
1722912210;0;107;28142;11949;32422;7709
1722911886;6;347;1116;3181;24934;1897
1722910821;2;401;2880;7262;26643;5739
1722909998;3;225;25366;29019;4552;24657
1722909480;3;474;11890;28666;20342;7360
1722906700;3;662;11139;18411;10146;19449
1722903170;0;702;20206;26207;13483;2967
1722903069;7;462;18879;2302;23765;9177
1722902572;1;665;9465;6863;14316;20047
1722902228;6;476;12483;29033;14942;24034
1722901716;3;431;29060;16486;28456;15664
1722900111;6;108;29205;32495;27871;18869
1722896535;2;282;29297;8684;12521;31294
1722893679;5;356;4346;27226;3910;22621
1722892781;7;125;8796;12847;4748;31331
1722889842;3;592;4950;2847;28378;6223
1722886286;2;365;9962;21697;7830;27934
1722883408;5;420;9805;22722;15850;16495
1722882610;2;385;19620;28467;19338;1121
1722879345;3;666;20071;27934;18515;4460
1722876859;2;515;24684;26153;16674;29915
1722874374;6;197;25695;19700;13231;5716
1722873500;5;510;5624;3598;13893;2130
1722872580;8;403;26391;2250;10439;4469
1722870354;6;456;31307;22747;5606;13224
1722869422;3;330;8364;26090;2205;20198
1722869073;4;588;30782;1889;30443;32449
1722867002;8;540;9524;26230;24877;12863
1722865436;3;402;31999;14583;26054;1656
1722862012;2;705;23551;22156;10219;13789
1722859636;0;445;12387;10341;5730;20869
1722858611;2;485;31059;14179;10195;12081
1722856821;2;417;7507;29189;5082;1030
1722856600;6;347;27710;10297;22343;6388
1722854591;0;484;13702;23031;15524;6930
1722853555;8;646;25610;19454;23275;7663
1722851933;3;356;25108;22040;19534;16121
1722848990;8;447;24396;13047;4415;9321
1722846376;6;397;13821;14012;9662;7170
1722845422;4;203;3547;10250;551;31629
1722844977;6;189;21272;25478;8377;11574
1722843251;6;587;3614;15602;5167;5516
1722842965;8;552;4503;17709;18363;206
1722842318;3;333;3143;17111;5055;30929
1722840031;0;560;1748;12254;29150;8658
1722839334;4;291;17226;12528;15346;14573
1722837201;3;253;3771;31996;13714;8050
1722837003;3;607;10352;27596;30168;22445
1722833939;7;290;10770;3400;11152;397
1722831782;1;633;17414;22065;29741;17089
1722828780;0;631;11241;8826;20246;27360
1722826653;7;535;5565;5348;2134;27077
1722823958;2;145;3188;4221;15754;885
1722822172;2;444;23532;15434;8948;3115
1722820585;4;535;31915;27449;4089;22015
1722818730;4;520;23360;2399;24075;16197
1722816355;4;195;28723;361;26304;29063
1722815751;3;358;23485;14523;1010;19515
1722815546;3;507;8111;7106;1432;31155
1722812913;1;288;614;31956;1138;22842
1722810011;0;301;8878;10257;7539;26619
1722808935;2;578;9259;26696;2129;25727
1722807730;7;330;9723;19722;28167;24184
1722807123;5;374;19121;6094;24680;549
1722803714;8;640;4652;18894;6783;7661
1722802841;4;205;18634;29249;29003;25957
1722800116;7;111;29199;28678;23838;30665
1722799340;3;559;8823;21754;16658;32659
1722798175;8;461;26486;8308;15412;29557
1722797030;2;156;20462;15640;26111;25700
1722794623;0;303;26539;16008;19114;10998
1722792727;8;497;29922;32328;12664;18630
1722790835;1;700;16356;20442;13269;7314
1722788502;4;331;20912;4581;32083;23827
1722787191;3;513;16216;28306;27737;7469
1722785824;5;703;30112;3776;12338;30595
1722782687;2;233;30255;2527;10748;1143
1722781526;0;267;1187;20882;32655;13102
1722778643;5;358;32595;21436;1776;28943
1722775879;2;215;346;14073;32237;23076
1722774607;8;530;1811;6335;24316;5949
1722772381;2;621;16912;20636;21709;18906
1722770174;1;253;2093;11896;1756;8129
1722769436;1;389;9328;21864;5476;23845
1722768510;0;555;16755;3372;1482;16668
1722766300;3;330;2993;29033;14404;32406
1722766254;4;363;5132;13102;19160;9680
1722762924;4;692;14421;17861;16051;15298
1722762182;3;250;25486;4634;8101;13127
1722758831;3;354;28631;24015;8269;15667
1722755889;5;101;20937;2268;5219;5773
1722755401;8;370;507;6099;19338;21980
1722752767;0;627;7595;206;6789;6440
1722752396;7;662;10657;27420;17706;24362
1722751177;2;684;17140;4043;23265;21129
1722748505;6;684;17388;13194;20127;21826
1722746013;4;461;13760;11271;11796;9986
1722743507;3;505;13055;18652;16230;3941
1722743126;0;405;26796;7435;18793;4178
1722740911;6;579;27284;11611;23051;17958
1722738790;7;690;13310;13452;24593;20965
1722738360;3;397;23423;27030;28914;2977
1722735203;2;538;20195;3176;25356;31377
1722732027;0;324;4854;15263;20158;14319
1722730936;3;143;6602;27564;26315;14890
1722729232;8;478;9765;18652;8584;721
1722726820;5;408;5776;1696;26509;23071
1722724703;4;294;1580;30194;31342;17165
1722724628;3;530;11563;3940;29393;8575
1722721286;6;456;5295;27662;12735;4024
1722720378;2;598;28718;9700;13102;2492
1722719652;3;340;4231;4790;4475;27187
1722717864;5;690;9864;531;21967;2211
1722714419;0;638;3814;15071;4997;15925
1722711213;5;324;23072;4581;12440;21414
1722710880;3;698;8268;199;25510;12127
1722708010;2;506;12704;5128;2082;10329
1722705360;7;329;16308;15026;22169;20419
1722703387;0;567;17476;4411;15237;30224
1722701626;1;436;3799;29747;29317;17328
1722699687;7;337;2954;8640;1865;9334
1722697240;8;143;2851;3073;4742;12606
1722695548;4;477;14037;4929;23613;2889
1722694064;7;371;31142;16118;16586;5561
1722690866;2;208;26284;29448;20209;11171
1722687283;0;530;22784;16984;11379;13245
1722686819;1;543;12780;26411;20946;21158
1722685686;4;381;18930;4881;12633;2857
1722682346;0;588;31733;7340;10253;20462
1722679405;1;283;10645;6278;15777;8971
1722678821;1;417;2149;28687;29814;18696
1722675526;6;338;17465;2810;13710;18397
1722674439;7;334;11464;4101;28931;6300
1722674400;6;387;6286;17408;16724;4834
1722672985;2;632;20744;8081;17224;6281
1722671275;8;705;222;17896;9951;23027
1722669500;6;400;29293;13316;31897;31845
1722668311;6;542;21461;30580;11217;1767
1722667029;5;402;25148;12036;27610;131
1722665315;6;168;5518;28318;10498;4941
1722662246;1;338;5987;217;23121;8738
1722659850;0;661;653;21241;1916;16623
1722658169;7;376;25865;28973;8118;5961
1722655230;1;158;23365;6683;8987;16510
1722653410;8;474;17726;10008;16829;7976
1722650192;6;423;11624;28177;556;2132
1722647285;5;493;31238;9240;24716;20471
1722644439;5;117;2028;14453;11517;4705
1722644033;6;508;2142;6847;19990;13600
1722642726;5;314;3189;21784;17768;14316
1722640060;7;278;25709;30479;22227;4268
1722638724;3;457;40;14072;11712;22298
1722636404;8;306;15573;13331;9485;176
1722632831;8;430;17345;29992;27755;21450
1722630266;8;589;5583;29409;18240;23237
1722627987;5;637;21296;12896;2116;18937
1722627383;2;164;13624;7188;23241;1010
1722624963;5;424;31041;8821;15286;22689
1722624165;3;343;15377;1744;11801;1585
1722621930;7;408;3106;9070;27841;20298
1722619688;0;400;24222;16331;3730;22912
1722618772;3;161;1282;1545;30188;20820
1722616410;4;479;12575;22865;12432;3758
1722616183;3;261;2635;28371;6664;19097
1722614635;8;183;16683;8501;5125;15746
1722611499;1;424;18532;15741;19764;5024
1722608183;3;463;9417;32150;6697;8796
1722607704;0;113;4580;19425;9865;28842
1722606029;4;400;16402;16552;5051;11827
1722605600;5;674;11222;17055;7289;17657
1722602072;0;662;32507;21848;390;28400
1722600290;4;515;6196;11383;12338;30066
1722597407;8;333;32081;28852;26189;12069
1722594328;4;517;24307;2957;32389;24676
1722592678;8;437;21106;23619;16921;19010
1722591136;3;542;24053;27053;15159;5520
1722589831;8;181;31234;24407;7185;8918
1722589641;8;264;3980;2561;12282;13408
1722588166;6;287;15004;21979;3695;16092
1722584854;3;369;30510;16299;1897;626
1722582857;2;643;23980;21849;16183;17841
1722582275;8;558;19810;26877;10401;2584
1722579826;7;275;17403;21657;6393;5824
1722577426;1;533;5919;32013;17257;27523
1722575727;6;523;12323;19185;21382;12354
1722572234;1;232;11640;27989;19363;14861
1722571382;3;336;6633;10452;14815;3444
1722568152;4;362;17767;528;28163;18298
1722566323;6;467;1846;15043;14048;20763
1722564001;5;481;22053;10737;26446;1052
1722562276;2;689;31588;13924;21161;32354
1722562166;4;131;28697;1589;1091;25422
1722559642;1;217;19795;16245;16438;10048
1722556284;5;384;11300;11079;29673;5923
1722553619;0;605;4837;10183;6004;7990
1722550945;5;171;20201;23024;4778;17458
1722549006;4;595;32419;25348;31144;26349
1722548194;0;335;2839;32487;14401;16106
1722547946;8;456;20593;6879;22311;22038
1722547356;3;149;14304;5258;14554;29026
1722546682;7;583;4059;22489;32138;5742
1722543770;1;218;12514;31981;7084;11488
1722541432;4;470;24253;590;8177;20410
1722539906;0;488;31956;19644;1849;17841
1722537578;6;200;13552;6292;881;25896
1722537181;4;564;17269;4144;29459;27520
1722537024;0;325;7164;24604;318;25974
1722535352;6;403;6266;11243;10048;12962
1722532655;7;296;2977;512;20762;12457
1722531221;8;483;25598;19819;1579;27357
1722527672;5;233;5230;2778;22976;11976
1722526529;3;696;14434;8454;10694;655
1722524193;6;522;25758;32572;19478;24784
1722522732;8;382;2484;13318;29143;30501
1722522697;5;281;10793;638;9876;2804
1722520318;7;671;30396;5362;7123;6341
1722517611;2;336;6805;2852;32130;23909
1722515361;1;698;3995;23123;4045;14362
1722513538;4;254;15885;13036;20679;6829
1722512929;7;524;7319;18515;29009;5197
1722509556;8;587;16000;25701;1703;15960
1722508034;1;246;16732;17371;6846;31157
1722507381;2;573;11092;15380;20030;26606
1722504987;0;588;29745;13697;7489;11412
1722504216;7;287;9011;20198;4918;24194
1722502286;6;272;25817;6856;10129;6552
1722498746;2;621;31826;7287;31737;22936
1722497560;4;288;32082;9137;22365;479
1722496385;8;470;22125;3764;21272;7433
1722493438;0;638;20877;30157;1138;17234
1722491745;2;547;23329;28484;17901;14758
1722489504;5;676;2711;11524;3571;23814
1722488205;2;677;17116;16486;25235;3218
1722486828;4;584;26330;21957;2019;4264
1722484430;3;686;597;1691;6962;15518
1722483216;3;583;31461;1838;4427;12279
1722481992;6;170;1954;21108;23836;18830
1722481253;4;113;14371;6746;1663;17109
1722479526;4;178;32009;1657;7970;31253
1722476318;3;418;10025;6149;15893;22721
1722473516;2;164;14606;7132;12062;32231
1722473226;5;218;963;22726;23582;1412
1722470098;7;544;15952;28561;3813;26228
1722466742;3;481;10740;19874;4237;10115
1722466498;3;137;1010;28602;1777;4259
1722463538;3;289;5028;9432;29839;9012
1722460083;0;417;25719;12539;19590;28925
1722459821;1;199;29707;15687;29353;8359
1722459796;1;489;26479;8944;20217;1428
1722457330;1;681;25136;27011;24702;5675
1722454681;8;522;12386;2403;6929;16698
1722452674;3;557;20884;2838;27684;26361
1722450101;3;565;19842;31034;2778;17133
1722450010;3;449;910;19440;9870;18519
1722449484;2;575;3537;19170;12973;13166
1722447509;5;507;4024;17597;22144;10681
1722445236;6;166;10143;323;9929;4728
1722442935;8;446;2755;4256;26899;10296
1722440258;3;297;14358;13341;23813;18777
1722438889;8;308;12499;17598;30305;16291
1722438153;4;302;18754;10350;10396;313
1722436593;5;656;2252;996;12156;20115
1722433519;2;657;7453;26190;24024;16244
1722432170;4;538;17220;28138;6800;19902
1722429416;4;391;2653;19400;30057;23556
1722428724;5;404;439;7642;974;24533
1722427315;3;399;6510;20479;20501;29861
1722424543;7;472;25925;14111;3536;30484
1722422806;7;321;30527;9867;27996;11226
1722422215;0;464;24564;32547;5991;7741
1722421767;2;215;251;29048;27086;2769
1722420453;2;382;23163;16932;14555;20936
1722417513;0;200;18856;9967;5182;20356
1722414594;1;625;3045;7809;4016;2964
1722413145;1;536;6326;17495;20458;22061
1722411715;3;141;10151;9499;31776;10441
1722409484;1;404;10287;8246;1618;3660
1722406899;0;456;21380;26612;1393;3025
1722406034;5;647;11375;15237;18537;17348
1722406020;2;618;26238;27278;15373;642
1722404144;2;284;5368;17859;15017;24896
1722401025;3;699;18314;11943;7546;27350
1722400215;1;560;25134;10626;24602;5607
1722399350;5;693;28622;14070;9727;23629
1722397141;7;151;12882;23673;11123;4346
1722395666;2;683;11712;4841;25213;333
1722393882;0;374;3711;30139;6939;22160
1722392907;0;229;21847;27820;23395;10517
1722390013;2;417;27640;4042;13950;6427
1722389303;7;514;14307;29248;1954;21406
1722386535;3;446;30498;7021;31788;6742
1722384828;8;249;6379;24124;28463;12321
1722383043;3;314;16446;28554;4952;17451
1722379922;4;606;27979;11702;28830;30000
1722376546;3;417;28076;16711;482;29984
1722373357;3;141;9499;19600;10358;4824
1722371606;0;234;19506;9883;774;31774
1722369329;0;188;26559;3301;24504;23461
1722368747;8;261;27099;20638;5891;27947
1722366458;6;587;20099;26717;12956;21197
1722363722;5;239;28185;3221;29249;10976
1722361066;4;699;14877;31177;22873;24304
1722359790;7;388;29354;13158;29523;3627
1722358396;3;435;2825;20937;31931;18177
1722356177;3;657;31409;2439;7196;29377
1722355232;5;527;14950;10042;28820;1517
1722353077;5;589;26614;20711;8665;2756
1722351652;4;108;32086;26452;18582;17031
1722348218;3;191;9914;27122;21666;6934
1722345222;2;214;19520;5494;1173;10609
1722341749;8;185;12268;7592;23830;17517
1722339264;4;172;5425;9473;14914;19506
1722339047;2;119;26234;22534;30892;23996
1722336595;3;182;31368;731;20084;1901
1722334931;7;184;10199;25962;2859;4457
1722331455;5;478;32100;19866;26758;25237
1722328144;4;294;5158;25886;22722;177
1722326535;7;437;4520;16483;19898;27737
1722325998;7;536;13976;2693;22970;25848
1722323316;2;251;131;32371;27998;26465
1722321769;0;227;368;9458;9645;25697
1722321181;4;465;8305;26771;31644;19575
1722320919;8;583;15752;9676;25336;30024
1722319972;2;294;24425;30070;28327;3477
1722317022;6;517;5964;25028;17919;19945
1722314836;2;158;1063;29795;4337;12839
1722312417;8;565;29773;10821;22928;22738
1722309695;0;645;20897;18578;16709;918
1722309145;8;283;6249;16004;2848;29333
1722306647;3;517;8861;3824;31806;13371
1722304283;7;216;2491;7622;17367;20100
1722301504;5;242;15306;19525;20052;12532
1722301425;4;468;22654;11103;14264;18722
1722300408;1;576;10740;10805;15086;4880
1722297847;0;330;31494;24574;15517;18967
1722296696;3;575;17796;31926;16931;20942
1722294011;2;640;31724;9540;26574;30258
1722290419;8;163;326;23929;8009;2429
1722287897;6;543;14085;27263;27855;14427
1722285806;5;470;9980;10220;8961;23992
1722284405;7;441;9295;18922;11686;30789
1722282159;4;660;9775;6883;17228;28018
1722281517;5;237;21057;23185;1116;8428
1722279217;1;310;3109;14875;24352;8885
1722277365;6;493;9102;3253;32390;19194
1722274003;2;614;22800;20811;19379;2264
1722273911;1;506;15218;32604;20960;8185
1722271201;4;238;26669;27214;17578;20019
1722269196;1;390;27126;12673;24192;8954
1722267106;2;206;20609;9946;12664;13941
1722263895;8;677;16379;26907;3835;1358
1722261627;0;220;7702;29002;27512;28832
1722258753;3;448;13782;17158;16188;13058
1722256769;4;237;12822;12428;19341;7395
1722254913;6;280;28754;4521;10807;13154
1722253199;2;485;22841;7834;8814;18329
1722251546;3;558;8386;19706;6252;10266
1722251310;6;331;9686;23208;32359;16903
1722248972;1;551;10103;23813;15388;29677
1722245487;5;582;5125;7298;28300;19901
1722243101;7;208;9082;15068;763;4641
1722240411;7;488;16599;18139;422;29940
1722237262;4;249;32520;32477;26500;27143
1722237030;4;644;229;30630;25140;31624
1722236014;0;316;10816;2803;5427;2768
1722235048;1;203;3888;10766;4719;21005
1722234545;6;304;4298;18235;23921;25796
1722232750;1;689;15509;31364;18506;20280
1722229811;3;319;23244;8007;20526;29795
1722228785;0;522;19795;30689;8700;8924
1722226226;8;132;30405;20801;14956;4172
1722225486;3;688;17021;4532;26699;15148
1722225462;1;536;16359;2587;26705;27960
1722224134;0;378;9184;32465;32613;12592
1722221037;1;632;11304;5918;21124;29021
1722219974;6;305;11609;20299;31222;3816
1722217477;7;247;19579;24980;2423;38
1722215514;2;547;26373;4727;27584;8594
1722212777;4;278;30436;18172;29019;6127
1722211578;7;224;7048;16114;858;30442
1722209766;3;543;31501;12879;8848;12292
1722207257;7;415;23041;32142;5320;10119
1722204750;8;109;32558;1705;21843;17576
1722201217;7;194;23636;25509;2089;31241
1722198774;3;257;20677;30465;870;17076
1722196227;3;551;5122;31212;2382;25708
1722193331;3;616;26678;5341;11236;27359
1722191534;5;333;25366;8390;7815;23977
1722188625;8;653;14689;24705;4536;29313
1722186891;2;249;6569;8164;852;4823
1722183858;4;323;19504;12642;11700;16814
1722180897;0;152;30196;4048;1021;22713
1722177669;5;490;31989;26833;19030;14728
1722176438;5;169;29938;26314;29576;13822
1722176079;6;371;25628;7843;2556;13067
1722174845;0;601;371;498;28333;6599
1722172540;5;649;19375;17016;17085;12234
1722171721;2;175;13237;613;19368;30799
1722169292;5;413;12787;16084;1701;16180
1722166937;0;217;5446;22806;18735;11185
1722165832;6;503;11935;31331;13970;23643
1722165654;5;631;15294;24154;6632;20382
1722165005;5;345;25832;26434;594;20510
1722161607;8;704;21343;28223;12390;6581
1722159842;5;524;29686;19361;6567;29785
1722158921;5;459;3405;26551;30549;23544
1722155699;5;479;11466;22125;16430;26257
1722155115;4;194;26613;22424;13731;16434
1722152560;3;215;27898;13068;7524;18097
1722151593;8;165;7531;21904;18204;17677
1722150379;8;437;7471;25976;20122;24180
1722149983;0;528;17494;4652;28647;27216
1722148611;8;441;3641;10596;5752;14235
1722147023;3;690;6154;3798;8185;7718
1722146836;2;567;26597;14890;6188;13577
1722145513;4;355;19074;7819;6976;19531
1722144851;8;131;16662;32219;18247;2458
1722144642;0;282;4393;20060;19132;13204
1722144462;1;455;32113;12351;8825;19630
1722144028;3;498;21379;4994;6853;8627
1722140653;1;651;9668;8799;24833;12272
1722140544;5;539;16379;5204;2105;7572
1722140390;4;512;3929;22469;22735;14479
1722138256;3;487;2625;5545;30075;1094
1722137491;7;133;1683;7251;13494;18406
1722135558;0;334;32632;22750;44;22612
1722132134;0;479;1860;3534;2319;8130
1722128828;5;455;28889;8083;502;29843
1722126651;8;614;16995;3666;13506;29419
1722123433;1;535;1436;210;8271;3764
1722121911;0;177;7584;29404;27479;5846
1722121742;3;283;31735;1078;21092;27771
1722120277;2;373;3223;21118;13636;24642
1722119392;5;188;22091;28619;22053;20627
1722117891;8;649;19758;28673;12194;31646
1722114899;3;255;18158;9655;12140;23116
1722112314;1;446;910;32517;30612;16220
1722109949;8;431;20864;868;6136;18181
1722108128;2;570;28998;13126;25919;15952
1722106602;6;677;6728;9742;20066;25171
1722106272;8;449;24970;23940;8504;20480
1722105157;0;653;21634;18980;1907;29019
1722103476;7;493;24775;1539;28191;984
1722101944;8;637;30373;20540;9430;19075
1722099573;5;615;25418;14939;18105;29931
1722097358;4;202;5129;3762;13780;14426
1722094089;5;378;23979;19965;4761;14173
1722091440;5;319;28240;13259;21023;18255
1722091220;2;496;6677;27109;31162;27361
1722090066;1;550;6604;5465;18357;5358
1722088762;1;487;23120;16894;28046;31594
1722087527;6;406;28229;15550;12678;9299
1722086410;3;663;21871;13620;20149;14518
1722085621;1;527;15384;29280;4217;10810
1722084475;1;595;14241;11087;11496;32632
1722080999;3;380;19202;13094;26759;27708
1722077657;1;181;32304;26371;24330;22881
1722077338;4;568;380;29924;8394;14624
1722074263;0;199;14051;4991;5596;22952
1722074146;4;594;14910;12344;12234;5383
1722071279;3;328;17092;27137;29986;8292
1722070614;0;196;16505;27665;8234;26851
1722070011;4;209;23954;29254;32380;18416
1722069407;1;416;23923;13478;5326;2408
1722066977;3;190;17682;4293;30414;15803
1722064518;8;648;25659;8426;224;29473
1722061146;6;671;26230;11686;25603;18274
1722058568;1;497;13210;25988;29861;15640
1722056906;0;190;16594;4973;20507;12612
1722053984;1;475;5295;22911;8559;20546
1722052803;3;635;31597;8095;2070;3570
1722051153;4;701;6163;17897;16102;10809
1722050329;4;460;4933;6966;24473;30640
